Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,8,51717,8192,6.31
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,9,35717,8192,4.36
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,10,33793,8192,4.13
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,1,31316,8192,3.82
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,2,40781,8192,4.98
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,3,63961,8192,7.81
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,4,40938,8192,5
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,5,51414,8192,6.28
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,6,62707,8192,7.65
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,7,36024,8192,4.4
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,8,51320,8192,6.26
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,9,52928,8192,6.46
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,10,51423,8192,6.28
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,11,51371,8192,6.27
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,12,51903,8192,6.34
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,13,33894,8192,4.14
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,14,33720,8192,4.12
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,15,35287,8192,4.31
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,16,35429,8192,4.32
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,17,33831,8192,4.13
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,18,58535,8192,7.15
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,19,33808,8192,4.13
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Actual,20,33891,8192,4.14
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,1,703454272,8192,85870.88
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,2,697571696,8192,85152.79
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,3,714396846,8192,87206.65
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,4,712837345,8192,87016.28
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,5,737216829,8192,89992.29
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Warmup,6,702042626,8192,85698.56
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Actual,1,700842974,8192,85552.12
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Actual,2,700324852,8192,85488.87
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Actual,3,700000069,8192,85449.23
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Result,1,700802114.5,8192,85547.13
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Result,2,700283992.5,8192,85483.89
Lists.Predecessor,Algorithms.Benchmarker.ListDataStructures,Lists,Predecessor,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Result,3,699959209.5,8192,85444.24
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Jitting,1,283272,1,283272
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Jitting,1,852714,1,852714
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Jitting,2,613076,16,38317.25
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Jitting,2,1698857,16,106178.56
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,1,837816,16,52363.5
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,2,1968416,32,61513
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,3,3313196,64,51768.69
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,4,7020131,128,54844.77
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,5,13908501,256,54330.08
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,6,28729365,512,56112.04
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,7,59842281,1024,58439.73
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,8,76357680,2048,37284.02
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,9,97383608,4096,23775.29
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,10,194573577,8192,23751.66
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,11,383273590,16384,23393.16
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Workload,Pilot,12,784934700,32768,23954.31
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,1,159510,32768,4.87
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,2,158592,32768,4.84
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,3,177346,32768,5.41
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,4,157971,32768,4.82
Lists.Search,Algorithms.Benchmarker.ListDataStructures,Lists,Search,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=UnbalancedBinaryTree&N=1000,1,Overhead,Warmup,5,141961,32768,4.33
